MAGNET_DISTANCE=10
DELAY=5
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.972622774E0,1.503750038E1,-6.825000286E0,8.345625305E1,8.507439815E1
1.982622774E0,1.516875076E1,-6.825000286E0,8.373750305E1,8.537353832E1
1.992622774E0,1.550625038E1,-6.937500477E0,8.385000610E1,8.555347005E1
2.002622774E0,1.524375057E1,-6.918750286E0,8.379375458E1,8.544960119E1
2.012622774E0,1.535625076E1,-6.918750286E0,8.351250458E1,8.519402540E1
2.022622774E0,1.558125019E1,-7.237500191E0,8.353125000E1,8.527969567E1
2.032622774E0,1.573125076E1,-7.406250477E0,8.341875458E1,8.521158027E1
2.042622774E0,1.554375076E1,-7.200000286E0,8.328750610E1,8.503091711E1
2.052622774E0,1.537500095E1,-7.406250477E0,8.315625000E1,8.488936986E1
2.062622774E0,1.524375057E1,-7.537500381E0,8.310000610E1,8.482214839E1
2.072622774E0,1.501875019E1,-7.443750381E0,8.323125458E1,8.490237933E1
2.082622774E0,1.498125076E1,-7.593750477E0,8.325000000E1,8.492741266E1
2.092622774E0,1.492500019E1,-7.837500095E0,8.325000000E1,8.493965233E1
2.102622774E0,1.473750019E1,-7.593750477E0,8.345625305E1,8.508704444E1
2.112622774E0,1.456875038E1,-7.293750286E0,8.355000305E1,8.512373518E1
2.122622774E0,1.430625057E1,-7.537500381E0,8.351250458E1,8.506362994E1
2.132622774E0,1.436250019E1,-7.312500477E0,8.347500610E1,8.501664966E1
2.142622774E0,1.428750038E1,-7.200000286E0,8.340000153E1,8.492074497E1
2.152622774E0,1.451250076E1,-7.387500286E0,8.326875305E1,8.484617301E1
2.162622774E0,1.443750095E1,-7.406250477E0,8.328750610E1,8.485341863E1
2.172622774E0,1.470000076E1,-7.256250381E0,8.375625610E1,8.534549565E1
2.182622774E0,1.464375019E1,-7.331250191E0,8.368125153E1,8.526862557E1
2.192622774E0,1.456875038E1,-7.293750286E0,8.349375153E1,8.506852429E1
2.202622774E0,1.479375076E1,-7.406250477E0,8.345625305E1,8.508027845E1
2.212622774E0,1.483125019E1,-7.687500477E0,8.371875000E1,8.536915571E1
2.222622774E0,1.496250057E1,-7.818750381E0,8.396250153E1,8.564292699E1
2.232622774E0,1.485000038E1,-7.650000095E0,8.373750305E1,8.538743719E1
2.242622774E0,1.507500076E1,-7.518750191E0,8.390625000E1,8.558064058E1
2.252622774E0,1.477500057E1,-7.837500095E0,8.370000458E1,8.535465902E1
2.262622774E0,1.473750019E1,-7.875000477E0,8.390625000E1,8.555389140E1
2.272622774E0,1.475625038E1,-7.893750191E0,8.407500458E1,8.572435250E1
2.282622774E0,1.475625038E1,-7.706250191E0,8.383125305E1,8.546819412E1
2.292622774E0,1.477500057E1,-7.406250477E0,8.386875153E1,8.548169787E1
2.302622774E0,1.485000038E1,-7.425000191E0,8.370000458E1,8.533079107E1
2.312622774E0,1.475625038E1,-7.350000381E0,8.379375458E1,8.540001603E1
2.322622774E0,1.470000076E1,-7.368750095E0,8.351250458E1,8.511596161E1
2.332622774E0,1.475625038E1,-6.862500191E0,8.340000153E1,8.497294327E1
2.342622774E0,1.507500076E1,-6.731250286E0,8.321250153E1,8.483446109E1
2.352622774E0,1.520625019E1,-6.768750191E0,8.325000000E1,8.489763556E1
2.362622774E0,1.522500038E1,-6.750000477E0,8.351250458E1,8.515692317E1
2.372622774E0,1.516875076E1,-6.768750191E0,8.332500458E1,8.496448297E1
2.382622774E0,1.500000095E1,-6.525000095E0,8.319375610E1,8.478665408E1
2.392622774E0,1.507500076E1,-6.581250191E0,8.343750000E1,8.504342954E1
2.402622774E0,1.498125076E1,-6.637500286E0,8.362500000E1,8.521522698E1
2.412622774E0,1.511250019E1,-6.862500191E0,8.358750153E1,8.521943430E1
2.422622774E0,1.498125076E1,-6.975000381E0,8.355000305E1,8.516860639E1
2.432622774E0,1.496250057E1,-6.993750095E0,8.353125000E1,8.514845090E1
2.442622774E0,1.511250019E1,-7.012500286E0,8.347500610E1,8.512132204E1
2.452622774E0,1.503750038E1,-6.787500381E0,8.334375000E1,8.496103368E1
2.462622774E0,1.511250019E1,-7.050000191E0,8.353125000E1,8.517957438E1
2.472622774E0,1.528125095E1,-7.031250477E0,8.332500458E1,8.500594980E1
2.482622774E0,1.528125095E1,-6.806250095E0,8.345625305E1,8.511631950E1
2.492622774E0,1.522500038E1,-6.750000477E0,8.362500000E1,8.526724909E1
2.502622774E0,1.520625019E1,-6.431250095E0,8.370000458E1,8.531284656E1
2.512622774E0,1.531875038E1,-6.375000477E0,8.355000305E1,8.518161629E1
2.522622774E0,1.513125038E1,-6.262500286E0,8.347500610E1,8.506615245E1
2.532622774E0,1.509375095E1,-6.581250191E0,8.371875000E1,8.532270081E1
2.542622774E0,1.511250019E1,-6.562500477E0,8.351250458E1,8.512222093E1
2.552622774E0,1.509375095E1,-6.731250286E0,8.375625610E1,8.537119822E1
2.562622774E0,1.515000057E1,-6.843750477E0,8.336250305E1,8.500391963E1
2.572622774E0,1.516875076E1,-6.862500191E0,8.306250000E1,8.471460213E1
2.582622774E0,1.509375095E1,-7.050000191E0,8.281875610E1,8.447763126E1
2.592622774E0,1.500000095E1,-7.181250095E0,8.300625610E1,8.465582634E1
2.602622774E0,1.494375038E1,-7.106250286E0,8.313750458E1,8.476826727E1
2.612622774E0,1.522500038E1,-6.975000381E0,8.287500000E1,8.455008511E1
2.622622774E0,1.539375019E1,-6.918750286E0,8.300625610E1,8.470463507E1
2.632622774E0,1.528125095E1,-6.600000381E0,8.304375458E1,8.469558318E1
2.642622774E0,1.515000057E1,-6.618750095E0,8.328750610E1,8.491253761E1
2.652622774E0,1.520625019E1,-6.506250381E0,8.351250458E1,8.513459790E1
2.662622774E0,1.528125095E1,-6.506250381E0,8.364375305E1,8.527675738E1
2.672622774E0,1.503750038E1,-6.468750477E0,8.366250610E1,8.524896526E1
2.682622774E0,1.516875076E1,-6.675000191E0,8.349375153E1,8.512257733E1
2.692622774E0,1.509375095E1,-6.787500381E0,8.345625305E1,8.508135902E1
2.702622774E0,1.494375038E1,-6.825000286E0,8.341875458E1,8.502108515E1
2.712622774E0,1.513125038E1,-7.106250286E0,8.330625153E1,8.496696461E1
2.722622774E0,1.522500038E1,-7.181250095E0,8.310000610E1,8.478786472E1
2.732622774E0,1.543125057E1,-7.162500381E0,8.298750305E1,8.471334351E1
2.742622774E0,1.550625038E1,-7.218750477E0,8.293125153E1,8.467671840E1
2.752622774E0,1.586250019E1,-7.350000381E0,8.257500458E1,8.440540740E1
2.762622774E0,1.597500038E1,-7.256250381E0,8.263125610E1,8.447353605E1
2.772622774E0,1.593750095E1,-7.162500381E0,8.263125610E1,8.445845034E1
2.782622774E0,1.580625057E1,-7.125000477E0,8.253750610E1,8.433885879E1
2.792622774E0,1.560000038E1,-6.993750095E0,8.251875305E1,8.427109325E1
2.802622774E0,1.573125076E1,-6.843750477E0,8.274375153E1,8.450347678E1
2.812622774E0,1.571250057E1,-6.975000381E0,8.281875610E1,8.458415731E1
