DELAY=0
"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.760510104E0,3.251250076E1,-2.047500038E1,-4.231125183E2,4.248534942E2
1.770510104E0,3.251250076E1,-2.051250076E1,-4.232250061E2,4.249673295E2
1.780510104E0,3.258750153E1,-2.066250038E1,-4.233750305E2,4.251297457E2
1.790510104E0,3.249375153E1,-2.075625038E1,-4.232437744E2,4.249964216E2
1.800510104E0,3.236250305E1,-2.085000038E1,-4.234125061E2,4.251590343E2
1.810510104E0,3.230625153E1,-2.068125153E1,-4.234687805E2,4.252025589E2
1.820510104E0,3.238125229E1,-2.079375076E1,-4.235437622E2,4.252884246E2
1.830510104E0,3.223125076E1,-2.070000076E1,-4.234312744E2,4.251604259E2
1.840510104E0,3.221250153E1,-2.056875038E1,-4.233937683E2,4.251152806E2
1.850510104E0,3.241875076E1,-2.066250038E1,-4.232625122E2,4.250047865E2
1.860510104E0,3.230625153E1,-2.049375153E1,-4.231687622E2,4.248946799E2
1.870510104E0,3.217500305E1,-2.021250153E1,-4.232062683E2,4.249086038E2
1.880510104E0,3.223125076E1,-2.002500153E1,-4.230000305E2,4.246985755E2
1.890510104E0,3.213750076E1,-2.032500076E1,-4.232625122E2,4.249671503E2
1.900510104E0,3.232500076E1,-2.011875153E1,-4.230562744E2,4.247661488E2
1.910510104E0,3.219375229E1,-2.021250153E1,-4.232812805E2,4.249847354E2
1.920510104E0,3.230625153E1,-2.026875114E1,-4.234500122E2,4.251640025E2
1.930510104E0,3.238125229E1,-2.019375038E1,-4.234687805E2,4.251848317E2
1.940510104E0,3.243750000E1,-2.036250114E1,-4.236937561E2,4.254212287E2
1.950510104E0,3.251250076E1,-2.051250076E1,-4.237125244E2,4.254528514E2
1.960510104E0,3.251250076E1,-2.064375114E1,-4.239187622E2,4.256645911E2
1.970510104E0,3.249375153E1,-2.047500038E1,-4.239375305E2,4.256737005E2
1.980510104E0,3.228750229E1,-2.047500038E1,-4.240687561E2,4.257887015E2
1.990510104E0,3.253125000E1,-2.058750153E1,-4.236937561E2,4.254392159E2
2.000510104E0,3.247500229E1,-2.064375114E1,-4.234125061E2,4.251575479E2
2.010510104E0,3.230625153E1,-2.056875038E1,-4.232812805E2,4.250103644E2
2.020510104E0,3.240000153E1,-2.040000153E1,-4.234125061E2,4.251400598E2
2.030510104E0,3.234375000E1,-2.047500038E1,-4.232437744E2,4.249713360E2
2.040510104E0,3.232500076E1,-2.034375000E1,-4.232062683E2,4.249262517E2
2.050510104E0,3.211875153E1,-2.032500076E1,-4.232437744E2,4.249470702E2
2.060510104E0,3.211875153E1,-2.045625114E1,-4.232437744E2,4.249533680E2
