"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.192653803E0,1.700625038E1,-1.134375000E1,-9.412500000E1,9.631930669E1
1.202653803E0,1.706250000E1,-1.123125076E1,-9.406875610E1,9.626110728E1
1.212653803E0,1.691250038E1,-1.115625000E1,-9.408750153E1,9.624423373E1
1.222653803E0,1.693125153E1,-1.125000000E1,-9.399375153E1,9.616680874E1
1.232653803E0,1.680000114E1,-1.130625057E1,-9.395625305E1,9.611372861E1
1.242653803E0,1.696875000E1,-1.132500076E1,-9.384375000E1,9.603563679E1
1.252653803E0,1.708125114E1,-1.130625057E1,-9.375000000E1,9.596177855E1
1.262653803E0,1.708125114E1,-1.147500038E1,-9.361875153E1,9.585361449E1
1.272653803E0,1.710000038E1,-1.143750000E1,-9.376875305E1,9.599898681E1
1.282653803E0,1.704375076E1,-1.132500076E1,-9.386250305E1,9.606723979E1
1.292653803E0,1.723125076E1,-1.132500076E1,-9.406875610E1,9.630214182E1
1.302653803E0,1.732500076E1,-1.119375038E1,-9.405000305E1,9.628529884E1
1.312653803E0,1.738125038E1,-1.119375038E1,-9.401250458E1,9.625881222E1
1.322653803E0,1.725000000E1,-1.119375038E1,-9.406875610E1,9.629015226E1
1.332653803E0,1.700625038E1,-1.108125019E1,-9.412500000E1,9.628874432E1
1.342653803E0,1.702500153E1,-1.078125000E1,-9.431250000E1,9.644134842E1
1.352653803E0,1.683750153E1,-1.074375057E1,-9.414375305E1,9.623915977E1
1.362653803E0,1.683750153E1,-1.096875000E1,-9.433125305E1,9.644791463E1
1.372653803E0,1.691250038E1,-1.095000076E1,-9.421875000E1,9.634888706E1
1.382653803E0,1.665000153E1,-1.098750019E1,-9.412500000E1,9.621571252E1
1.392653803E0,1.668750000E1,-1.111875057E1,-9.412500000E1,9.623728433E1
1.402653803E0,1.674375153E1,-1.096875000E1,-9.408750153E1,9.619316314E1
1.412653803E0,1.702500153E1,-1.098750019E1,-9.410625458E1,9.626298867E1
1.422653803E0,1.711875153E1,-1.102500057E1,-9.369375610E1,9.588077088E1
1.432653803E0,1.726875114E1,-1.111875057E1,-9.378750610E1,9.601006552E1
1.442653803E0,1.719375038E1,-1.104375076E1,-9.363750458E1,9.584138848E1
1.452653803E0,1.711875153E1,-1.089375019E1,-9.348750305E1,9.566419745E1
1.462653803E0,1.713750076E1,-1.110000038E1,-9.356250000E1,9.576453074E1
1.472653803E0,1.715625000E1,-1.108125019E1,-9.361875153E1,9.582067448E1
1.482653803E0,1.713750076E1,-1.132500076E1,-9.373125458E1,9.595570676E1
1.492653803E0,1.691250038E1,-1.141875076E1,-9.360000610E1,9.579865177E1
1.502653803E0,1.666875076E1,-1.153125000E1,-9.382500458E1,9.598931431E1
1.512653803E0,1.666875076E1,-1.164375019E1,-9.376875305E1,9.594791931E1
1.522653803E0,1.668750000E1,-1.160625076E1,-9.365625000E1,9.583668858E1
1.532653803E0,1.651875114E1,-1.192500019E1,-9.376875305E1,9.595652045E1
1.542653803E0,1.668750000E1,-1.153125000E1,-9.373125458E1,9.590094091E1
1.552653803E0,1.672500038E1,-1.147500038E1,-9.369375610E1,9.586407671E1
1.562653803E0,1.655625153E1,-1.140000057E1,-9.360000610E1,9.573416642E1
1.572653803E0,1.676250076E1,-1.134375000E1,-9.380625153E1,9.596496716E1
1.582653803E0,1.689375114E1,-1.117500019E1,-9.380625153E1,9.596818370E1
1.592653803E0,1.685625076E1,-1.104375076E1,-9.380625153E1,9.594639361E1
1.602653803E0,1.708125114E1,-1.113750076E1,-9.380625153E1,9.599700979E1
1.612653803E0,1.717500114E1,-1.108125019E1,-9.397500610E1,9.617211936E1
1.622653803E0,1.706250000E1,-1.134375000E1,-9.384375000E1,9.605445843E1
1.632653803E0,1.710000038E1,-1.130625057E1,-9.390000153E1,9.611166215E1
1.642653803E0,1.728750038E1,-1.117500019E1,-9.390000153E1,9.612985273E1
1.652653803E0,1.723125076E1,-1.132500076E1,-9.376875305E1,9.600911777E1
1.662653803E0,1.726875114E1,-1.158750057E1,-9.356250000E1,9.584582068E1
1.672653803E0,1.721250153E1,-1.151250076E1,-9.371250153E1,9.597312553E1
1.682653803E0,1.702500153E1,-1.138125038E1,-9.363750458E1,9.585074752E1
